Genes,iPSC.BIO2006152.00150nM,iPSC.BIO2059811.00870nM,iPSC.BIO2135644.01000nM,iPSC.BIO2136770.00300nM,iPSC.BIO1949634.03000nM,iPSC.BIO2060573.03000nM,iPSC.BIO2070692.01680nM
ARHGEF16,0,0,0,0,0.378082706647175,0,0
RASAL2,0,0,0.235,0,0.14306242588481,0,0
LRRC6,0,0,0,0,0.377999089449165,0,0
PYCR1,0,0.122,0,0,0.255757229787263,0,0
DICER1,0,0.103939985178338,0.170315413803837,0,0.103,0,0
USP54,0,0.19428718744156,0,0,0.182939830851564,0,0
LRIF1,0,0,0,0,0.377002575162729,0,0
ALKBH2,0,0.111,0.126,0,0.14,0,0
PUM2,0,0.116,0,0,0.260859733569203,0,0
IP6K1,0,0.117,0,0,0.259486051668097,0,0
SYT7,0,0,0,0,0.376298641039486,0,0
ZDHHC4,0,0.133901332069542,0.100781313409174,0,0,0.141502939288841,0
AP001931.2,0.13,0,0,0.13,0.116,0,0
GPANK1,0,0.19677301667157,0,0,0.179,0,0
IFFO1,0,0,0,0.213459990174734,0.162218018352186,0,0
AC093827.4,0.37559560403579,0,0,0,0,0,0
HNRNPA2B1,0,0.10619817981744,0.10027801212723,0,0.168909006354151,0,0
TICRR,0,0.123,0,0,0.252194073101693,0,0
ASH2L,0,0.126228374112799,0,0,0.134770371009249,0.114063706666429,0
MFSD12,0,0.171943921078343,0,0,0.202980095375897,0,0
ZNF609,0,0.106554867053942,0,0,0.268087272504574,0,0
GLB1L,0,0,0,0,0.374232362814376,0,0
EMC3-AS1,0,0.204107334206912,0,0,0.17011886794409,0,0
VIRMA,0,0.148691215937995,0,0,0.224986162895329,0,0
BAIAP2,0,0,0,0,0.152228452673957,0.221337139665322,0
DANT1,0,0,0,0,0.373378618022926,0,0
C4orf33,0,0,0,0,0,0,0.373344814716461
TGIF2,0,0.118822595274341,0.10096503456765,0,0.153307582952435,0,0
SLC29A2,0.122,0.122,0,0,0.129,0,0
TPM3,0,0.247,0,0,0.126,0,0
ZNF732,0,0.204569005648831,0,0,0.168261963127452,0,0
SPART,0,0.134024100415654,0.103938068785031,0,0.134721173182978,0,0
ANKRD16,0,0.11,0,0,0.154,0.108,0
ARHGEF11,0,0,0.121862216267758,0.124,0.126,0,0
LARP6,0,0,0.114922801824406,0,0.256607414259427,0,0
AMBRA1,0,0.206,0,0,0.165,0,0
ST6GALNAC6,0,0.185,0.186,0,0,0,0
ZFYVE21,0,0.115,0,0,0.256,0,0
PICALM,0,0.130644249028155,0.106205463593998,0,0.134108701951688,0,0
DET1,0,0.164507947493841,0,0,0.206334572047559,0,0
STAM,0.127,0.115,0,0,0,0.127,0
USP15,0,0,0,0,0,0.177568520677611,0.190625286995438
OFD1,0,0.119931618066689,0,0,0.247812753820994,0,0
AC048338.1,0,0.121,0.137,0,0.109,0,0
PTBP1,0,0.123,0,0,0.243562471128009,0,0
DCAF8,0,0.112,0,0,0.254,0,0
DYRK2,0,0.137,0,0,0.229,0,0
SEPTIN2,0,0.165,0.201,0,0,0,0
PEX2,0,0.129,0,0,0.236556515668448,0,0
DAP3,0,0.124661876179766,0.116221924297429,0,0.124332411712685,0,0
GGN,0,0,0,0,0.365,0,0
SEMA4D,0,0.129,0,0,0.235843433106624,0,0
ISCU,0,0.101116360105542,0,0,0.156995217330272,0,0.106449150756568
NR2C2,0,0,0,0,0.364296317628295,0,0
NBPF11,0,0,0,0,0.364278670357153,0,0
ARHGAP10,0,0,0,0,0.364044179787163,0,0
ITPA,0,0.111,0.101,0,0.152,0,0
EIF3J-DT,0,0.174372581178177,0,0,0.18959951326195,0,0
C2orf15,0,0.169,0,0,0.194912360552113,0,0
THAP10,0.180520480831492,0,0,0,0,0.182924393232501,0
TCEA2,0,0,0.175961463998053,0,0,0.187085982531984,0
KBTBD8,0,0.113,0.137,0.113,0,0,0
ZNF274,0,0.185481235578641,0,0,0.177,0,0
SLC7A1,0,0.120186810109852,0,0,0.242031425330762,0,0
PAQR3,0,0.157,0,0,0.205,0,0
APOC1P1,0,0,0,0,0,0,0.361580293213189
MELK,0,0.166662373436646,0,0,0.194467318115992,0,0
ACTL8,0,0,0,0.361125231623847,0,0,0
SCHIP1,0,0.136,0,0.225,0,0,0
LINC00599,0,0,0.360841926922335,0,0,0,0
ZNF419,0,0,0,0,0.360600914261253,0,0
HPS1,0,0.176485299687515,0,0,0.184082669368958,0,0
ZNF780B,0,0.186132266266255,0,0,0.174411820220998,0,0
GOLGA3,0,0.139474954878613,0,0,0.220935141139553,0,0
FAM184A,0.106,0,0,0,0.254176399848473,0,0
PHYKPL,0,0,0,0,0.360034411711471,0,0
PPP6R3,0,0.171,0,0,0.188588765621617,0,0
CSRNP2,0,0.196612209114761,0,0,0.162895908737176,0,0
SPATA20,0,0,0,0,0.359170409153609,0,0
AC092614.1,0,0,0,0,0.359087182012879,0,0
RPS6KC1,0,0.146,0,0.105,0,0,0.108
PPP4R3A,0,0,0.123707523883633,0,0.23487719677951,0,0
ACP1,0,0.127,0.108,0,0.123,0,0
PDCD6,0,0.197,0,0,0.161,0,0
TLE4,0,0.14,0,0,0.218,0,0
UPP1,0,0,0,0,0.358,0,0
ZNF620,0,0.256486742698968,0,0,0.101,0,0
FAM207A,0,0,0,0,0.357089469023158,0,0
MAPKAP1,0,0.117,0.123,0,0.117,0,0
METTL26,0,0.165,0,0,0.192,0,0
MTMR9LP,0,0,0,0,0.356640377291363,0,0
GRIP1,0,0,0,0,0.356356799457869,0,0
C2CD3,0,0.240278323576672,0,0,0.116,0,0
ZNF691,0,0,0,0,0.356017272930448,0,0
FXYD5,0,0.134,0,0,0.222,0,0
SCRIB,0,0,0,0,0.208144597833282,0.147741094684672,0
GLYR1,0,0,0.183508946257859,0,0.172267419427953,0,0
AC074135.1,0,0,0.104529387704359,0,0.130818769003908,0,0.119992476935009
SGK1,0,0,0,0,0.355113963868337,0,0
ARHGAP4,0,0.168,0,0,0.187,0,0
EXOC3,0,0,0.355,0,0,0,0
NR2F1-AS1,0,0,0,0,0.354746952149091,0,0
H2AC6,0,0.139121406949049,0,0,0.215619446423703,0,0
CUL3,0,0.163,0,0,0.191523845806484,0,0
PHF21A,0,0.19049606205284,0,0,0.163826116691542,0,0
KLHL36,0,0,0,0,0.354053996616538,0,0
AC090204.1,0,0.116,0.102,0,0.136,0,0
OPA1,0,0.133,0,0,0.221,0,0
ZNF30,0,0.183,0,0,0,0.171,0
ZBTB3,0,0.187804081897399,0,0,0.165867089233539,0,0
USP30,0,0,0,0,0.352993229873197,0,0
FAM234A,0,0,0.170988187890933,0,0.181716833084531,0,0
ANKRA2,0,0,0,0,0.352541279366305,0,0
CDHR3,0,0,0,0,0,0.352353392943409,0
MOSPD1,0,0.164,0,0,0.188,0,0
ZNRD2,0,0.151,0,0,0.201,0,0
COQ6,0,0,0,0,0.351465299231955,0,0
TTN-AS1,0,0,0,0,0,0.351033892087955,0
PARD3,0,0,0.13,0,0.220800226573694,0,0
ORC1,0,0.116,0,0,0.234648573744002,0,0
SLC9B2,0,0,0,0,0.350608931729814,0,0
NBEA,0,0.107259435831355,0,0,0.243181753110514,0,0
ENOPH1,0,0,0.11,0,0,0.121,0.119
SEPTIN7,0,0,0,0,0.35,0,0
SIRT6,0,0.137,0,0,0.111,0.101,0
SLC26A11,0,0.105,0.105,0,0.139,0,0
KHDRBS2,0,0,0,0,0.348645685954647,0,0
SLC26A6,0,0.117,0,0.114,0.117,0,0
CD44,0,0,0,0,0,0,0.348
MTHFD1,0,0,0,0,0.348,0,0
RMDN1,0,0.138,0,0,0.21,0,0
FASTKD1,0,0.134,0,0,0.213982521443963,0,0
DDR1,0,0.221,0,0,0.126152517341129,0,0
TMEM219,0,0.121267963159269,0,0,0.225866789794588,0,0
BCL7A,0,0.188105133410031,0,0,0.159,0,0
GEMIN7,0,0.154,0,0,0.193,0,0
MAP2,0,0,0,0,0.346909695138271,0,0
GALK2,0,0.140318073486031,0,0,0.206270801830655,0,0
ATG2A,0,0.176,0,0,0.170470836433867,0,0
SETX,0,0,0,0,0.170120172982781,0.176153072132347,0
HECTD4,0,0,0,0,0.346145523027344,0,0
BTN2A1,0,0,0.213930320092427,0,0.132195299012337,0,0
C2orf27A,0,0,0,0,0.211,0,0.135
FUBP3,0,0,0,0,0.346,0,0
RANGAP1,0,0,0,0,0.168,0,0.177720805767348
FAM157A,0,0,0,0,0.345437006341843,0,0
INSIG1,0,0.120779710885949,0.100042014322395,0,0.124450285718,0,0
DGKA,0,0,0.141,0,0.204,0,0
NECAP2,0,0,0,0,0.345,0,0
SCYL2,0,0,0.121112201590593,0,0.223670993861717,0,0
IGF2BP2,0,0.14,0,0,0.204698975596844,0,0
SHROOM2,0,0,0,0,0.344517711876852,0,0
NMU,0,0.123,0,0,0.221472069870272,0,0
TTC39C,0,0.164,0,0,0.18,0,0
CYTOR,0,0,0,0,0.343549200333822,0,0
TRERF1,0,0.107,0,0,0.236465291772189,0,0
SPEG,0,0,0,0,0.343418564482914,0,0
MARK2,0,0,0,0,0.1718577925776,0.171,0
ZNF738,0,0,0.116254155399789,0,0.226002873535272,0,0
FYN,0,0.101,0,0,0.14,0,0.101
WARS1,0,0.113,0,0,0.127,0.102,0
OBSL1,0,0,0,0,0.116085285923901,0.225,0
CASC15,0,0,0,0,0.341062478347773,0,0
GUCD1,0,0.109,0,0,0.232,0,0
CTDP1,0,0.161,0,0,0.18,0,0
PINK1,0.122,0,0,0,0.115,0,0.104
PLK3,0,0,0,0,0.340825960672649,0,0
PPIE,0,0,0,0,0.34,0,0
AMMECR1L,0,0.189,0,0,0.151,0,0
SEPTIN3,0,0.157,0,0,0.183,0,0
HP1BP3,0,0.122661124656936,0.105753567513351,0,0.111578108822117,0,0
TTC19,0,0,0.12014796424741,0,0,0.113988587097113,0.105382300405634
NCDN,0,0.128146759794146,0.111056631581392,0,0,0,0.100305676080821
HCFC1R1,0,0.135,0,0,0.204371281243629,0,0
EXOC2,0,0,0,0,0.339160925555624,0,0
LIN54,0,0,0.104,0,0.235,0,0
LIPT1,0,0,0,0,0.197,0,0.142
TENT4A,0,0.149506665031797,0,0,0.189139829712951,0,0
PLEKHA7,0,0,0.228233353826271,0.11,0,0,0
ZNF778,0,0,0,0,0.224,0.114,0
AURKA,0,0.104,0.114,0,0.12,0,0
SHF,0,0.146,0,0,0.192,0,0
ACIN1,0,0,0.105125333596727,0,0,0.116856186137248,0.115594321795587
CPPED1,0,0,0.155,0,0.182,0,0
PRICKLE1,0,0.181,0,0,0.156,0,0
PTPN13,0,0,0,0,0.219757669917547,0,0.117
TMCO6,0,0,0,0,0.336611216710993,0,0
UNC5D,0,0.165554563602874,0.17088614085314,0,0,0,0
CLCN6,0,0,0,0,0.336385417846346,0,0
AC109460.3,0,0,0.109,0,0.101,0.126,0
RNF185,0,0.141,0,0,0.195,0,0
SLC29A1,0,0,0,0,0.195,0.141,0
CCNH,0,0.106041519336241,0.122187771927661,0,0.107367382483393,0,0
HTRA1,0,0,0,0,0.33553452321258,0,0
AL137058.2,0,0.186423921881004,0,0,0.148651340504,0,0
CRIP3,0,0,0,0,0.335,0,0
PUS1,0,0,0,0,0.335,0,0
BRCA1,0,0,0,0,0.188,0,0.147
GTF2H5,0,0.211004277505888,0,0,0.12377683874069,0,0
COPS8,0,0.11190363762572,0.111921345720165,0,0.110906123203772,0,0
RGL3,0,0,0,0,0.198408941462086,0,0.136
MLPH,0,0,0,0,0.334,0,0
MPP5,0,0.127820491654049,0,0,0.206,0,0
ARMC9,0,0.214421317389799,0,0,0.119,0,0
PUS10,0,0,0,0,0.333274022309969,0,0
BCS1L,0,0,0,0,0.333,0,0
CYREN,0,0,0.14,0,0.193,0,0
TMEM200A,0,0.166,0,0.167,0,0,0
HERC1,0,0,0.193883539899378,0,0,0.139,0
COL4A6,0,0.332668246418655,0,0,0,0,0
FAM91A1,0,0,0.332609687213589,0,0,0,0
ZNF598,0,0,0,0,0.332517396299802,0,0
PDK1,0,0.119959152164121,0,0,0.21255650644349,0,0
ST6GAL2,0,0,0,0,0.332061873158587,0,0
RALGPS2,0,0.153,0,0,0.179,0,0
UHRF1BP1,0,0,0,0,0.33155755997003,0,0
TEX15,0,0,0,0,0,0,0.331490228775192
HEPH,0,0,0.331186839900721,0,0,0,0
NRXN2,0,0,0,0,0.331088550282845,0,0
ALG9,0,0.331,0,0,0,0,0
ATP6V0A1,0,0.113,0,0,0.218,0,0
RBM23,0,0,0.194,0,0.137,0,0
ZNF529,0,0.135,0,0,0.195949948264311,0,0
SPOPL,0,0,0,0,0.330507240108614,0,0
ESS2,0,0.189789454898392,0,0,0.140502986441966,0,0
NEURL4,0,0,0.168,0,0.162,0,0
FHOD3,0,0,0.174,0.156,0,0,0
SMC4,0,0.211,0,0,0.119,0,0
GABRB3,0.329832461509176,0,0,0,0,0,0
RHOC,0.221,0,0,0.108763794917834,0,0,0
MED15,0,0,0,0,0.329409561598148,0,0
ACSL3,0,0.129,0,0,0.2,0,0
MARS1,0,0.132,0,0,0.197,0,0
TENT4B,0,0.132,0,0,0.197,0,0
SLC9A5,0,0.328995439114184,0,0,0,0,0
ZBTB49,0,0.328992535617287,0,0,0,0,0
MTCP1,0,0,0,0,0.328524317756694,0,0
AP002856.2,0,0.169810895837526,0,0,0.158692422487159,0,0
NAGLU,0,0.101,0,0,0.227424471410853,0,0
RASSF4,0.136,0.192,0,0,0,0,0
ST3GAL6,0,0,0.111,0,0.216901810784012,0,0
ETHE1,0,0.327629133338218,0,0,0,0,0
PLSCR3,0,0.132,0,0,0.195035982438391,0,0
CXorf38,0,0,0,0,0.327,0,0
SRP19,0,0,0.159,0,0,0,0.168
CAMK2G,0,0.139668598921787,0,0,0.187,0,0
AL132712.2,0,0,0,0,0,0,0.32625252224319
TSSC2,0,0,0,0,0.326100510492807,0,0
PIMREG,0,0.161,0,0,0.165,0,0
RPS6KA6,0,0.325983983685121,0,0,0,0,0
SS18L1,0,0,0,0,0.325728026266468,0,0
AASDH,0,0.111,0,0,0.214,0,0
PSRC1,0,0,0.183,0,0.142,0,0
SDCCAG8,0,0,0,0,0.324190674010016,0,0
PPIL3,0,0,0,0,0.324179534220892,0,0
PRR5L,0,0,0,0,0.324045048013245,0,0
MVK,0,0.127,0,0,0.196264450691092,0,0
ADD1,0,0,0,0,0.204700658722571,0.118333443034159,0
MATR3,0,0.169,0,0,0.154,0,0
INPP4A,0,0,0.137984942137205,0,0,0.185,0
DYM,0,0,0,0,0.322301367703503,0,0
CSPP1,0,0,0,0,0.117,0.205089981694642,0
STXBP5L,0,0,0.322068217905882,0,0,0,0
PPP2R1B,0,0,0.208666799283224,0,0.113,0,0
CC2D1A,0,0.206438867304959,0,0,0.115101997491372,0,0
MIPOL1,0,0.114,0,0.207472924030049,0,0,0
AC016629.3,0,0,0.203,0,0.118402635503681,0,0
EHD2,0,0,0,0,0.321296001659273,0,0
KLHL42,0,0.137252377856632,0,0,0.183822573618509,0,0
ASPHD1,0,0,0,0,0.320964407053162,0,0
RRN3P2,0,0,0,0,0.320627816979342,0,0
TP73-AS1,0,0.192560539879651,0,0,0.128,0,0
GLI4,0,0,0,0,0.320432841242346,0,0
DDX3X,0,0,0.102,0,0.111,0.107,0
TMEM259,0,0.121,0,0,0.199,0,0
C22orf39,0,0,0,0,0.319718525121415,0,0
ZNF695,0,0.136,0,0,0.183231065233203,0,0
GTF2H2C,0,0,0,0,0.319105358125615,0,0
TMEM181,0,0.133211915259879,0,0,0.185839291745499,0,0
MPDZ,0,0,0,0,0,0.180023434901733,0.139
TBC1D8,0,0,0,0,0.318980229736131,0,0
DTNA,0,0,0,0,0.318784004474815,0,0
SLC4A7,0,0.217412923198268,0.101,0,0,0,0
SLC17A9,0,0,0.213246376161672,0,0.105,0,0
FCHSD1,0,0.12,0,0,0.198,0,0
GATAD2A,0,0.158,0,0,0.16,0,0
TMEM104,0,0.123,0,0,0.194,0,0
ZNF707,0,0,0,0,0.316872642566203,0,0
NUDT2,0,0,0,0,0.316782014314373,0,0
ARMC2,0,0,0,0,0,0.316695431109376,0
ZNF81,0,0,0,0,0.316504744514043,0,0
ABCD3,0,0.139726513375831,0,0,0.176768467233987,0,0
ECHDC2,0,0,0,0,0.316345208444604,0,0
HDDC2,0,0.11,0,0,0.20609015248471,0,0
ZNF266,0,0.143495488782227,0,0,0.172474589350844,0,0
DEPDC5,0,0,0,0,0.315949208002099,0,0
UHRF2,0,0,0.117541784748371,0,0.19835356045234,0,0
RAD9A,0.107,0.106,0,0,0,0.102,0
VAMP1,0,0.151,0,0,0,0,0.164
SPECC1,0,0.147,0,0,0.167981786167004,0,0
MAGI3,0,0,0,0,0.314536607147487,0,0
NPAS1,0,0,0,0,0.314040218525806,0,0
HMGCL,0,0,0,0,0.313912296331138,0,0
PATL1,0,0,0.122,0,0.190656156858791,0,0
ZNF181,0,0.312278687829229,0,0,0,0,0
RCAN3,0,0.312236789407046,0,0,0,0,0
DOCK11,0,0,0,0,0,0,0.31210726793053
GCC2,0,0.117,0,0,0.195,0,0
WDR25,0,0.141,0,0,0.171,0,0
TTLL5,0,0.181689728146362,0,0,0.129959574762767,0,0
NFAT5,0,0,0,0,0.311412926272396,0,0
PCBP1-AS1,0,0,0,0,0.187397699112825,0.124,0
FRG1HP,0,0.311375591389856,0,0,0,0,0
KIF24,0,0,0,0,0.311204259427658,0,0
ACSL4,0.108,0,0,0.203,0,0,0
MRPL18,0,0.138,0,0,0.173,0,0
VASH2,0,0.125,0,0,0.186,0,0
IL17RD,0,0.118,0,0,0.192843534739952,0,0
USP44,0,0,0,0,0.310829685551544,0,0
MKLN1-AS,0,0,0,0,0.310323635711449,0,0
ELP1,0,0,0,0,0.310109177452365,0,0
WIZ,0,0,0,0,0.31,0,0
ZNF131,0,0.17377382712064,0,0,0.136,0,0
ASTN2,0,0,0,0,0.309772113212214,0,0
HDAC2,0,0,0,0,0.309552101045658,0,0
BX322639.1,0,0,0,0,0.30850757180478,0,0
ZNF404,0,0,0,0,0,0,0.308475965686457
KLHDC4,0,0.308,0,0,0,0,0
OSBPL9,0,0,0,0,0,0.308,0
MDC1,0.133364749231792,0,0.174631318164487,0,0,0,0
MLH3,0,0.307785981772515,0,0,0,0,0
CDC14B,0,0.133,0,0,0.174,0,0
C11orf95,0,0.180662260650355,0.126,0,0,0,0
AKT1S1,0,0,0,0,0.194302394293337,0.111951996304575,0
ANKRD11,0,0.158,0,0,0.148,0,0
CBY1,0,0,0,0,0.306,0,0
INTS14,0,0.116,0,0,0.19,0,0
DAZAP1,0,0.136085418668569,0,0,0.169800538175067,0,0
AC022137.3,0,0,0,0,0.305853671908869,0,0
LARP1,0,0.116,0,0,0.189667070340838,0,0
AC006001.3,0,0.12278228420706,0,0,0.182492866387306,0,0
ENO3,0.305029048726126,0,0,0,0,0,0
DCTD,0,0.111,0.194,0,0,0,0
KLHL8,0,0,0,0,0.305,0,0
ZNF789,0,0,0,0,0.304749407094421,0,0
CEP83,0,0.172,0,0,0.132352965529868,0,0
ANKRD26,0,0,0.173348532104156,0,0.131,0,0
CENPBD1P1,0,0,0.175,0,0.129,0,0
NPR2,0,0,0,0,0.303538486147666,0,0
AL441992.2,0,0.302839844655972,0,0,0,0,0
ZNF226,0,0.164819085612976,0,0,0.137654845432661,0,0
WTAP,0,0.174231422225825,0,0,0.128,0,0
C13orf42,0,0.179889823900429,0,0,0.122,0,0
CAPNS1,0,0,0,0,0.30108632243317,0,0
AASS,0,0,0,0,0.301,0,0
AP002990.1,0,0,0.300784257326315,0,0,0,0
ANKS6,0,0,0,0,0.189535413407618,0.111,0
GOLGA4,0,0,0,0,0.300478216252662,0,0
PPP1R12B,0,0,0,0,0,0.30032164396555,0
PGAM1P5,0,0,0,0,0.300280576377889,0,0
KLHL2,0,0,0,0,0.300229658172177,0,0
CCDC169,0,0,0,0,0.300112467048217,0,0
PLA2G12A,0,0,0.148,0,0.152,0,0
TRPT1,0,0,0,0,0.158,0.142,0
DIPK1A,0,0,0.29996581227695,0,0,0,0
AGER,0,0,0,0,0.299879578848611,0,0
TOR2A,0,0,0,0,0.162674122463369,0,0.137
GALNT6,0,0,0,0,0.299015891553803,0,0
ADCYAP1R1,0,0.103,0,0,0.196,0,0
PRRT3,0,0,0,0.181,0,0,0.118
DUS2,0,0.145148121692218,0,0,0.153834100524032,0,0
KIF3C,0,0.142444541009893,0,0,0.156311651095262,0,0
NAGPA,0,0.103658183422145,0,0,0,0.195,0
LY6E,0,0,0,0,0.161657283358945,0.136551232904474,0
LINC02570,0,0.143526300959729,0,0,0.154514191964499,0,0
ARHGAP26,0,0,0.109,0,0.189,0,0
PBX3,0,0.177,0,0,0.121,0,0
POLG2,0.298,0,0,0,0,0,0
PSMD13,0.113,0,0,0,0.185,0,0
CLTB,0,0.181240763108373,0,0,0.11651878309023,0,0
MIF4GD,0,0.18677616866977,0,0,0.110557337911004,0,0
SLC37A1,0,0.138,0,0,0.15914826446896,0,0
ANAPC10,0,0,0,0,0,0,0.297110671776988
EXOSC2,0,0,0.142,0,0.155,0,0
IRAK4,0,0,0,0,0,0.296563611096839,0
SBNO1-AS1,0,0,0,0,0.29653785464971,0,0
ZNF586,0,0,0,0,0.161,0.135,0
TVP23B,0,0.123226829367204,0,0,0.172645343438896,0,0
PALM2AKAP2,0,0,0.184639957254742,0,0,0,0.111
RFESD,0,0,0.295234276448393,0,0,0,0
GYG2,0,0.138,0,0,0.157,0,0
JMJD8,0,0.132,0,0,0.163,0,0
AREL1,0,0,0,0,0.294941749920585,0,0
ZNF761,0,0.100867080305375,0,0,0.193853024889561,0,0
AC073050.1,0,0,0,0,0.29469696400699,0,0
LCTL,0,0,0,0,0.294633081136721,0,0
POLR3G,0,0.163764488320762,0,0,0.130517456666523,0,0
CLTCL1,0,0,0,0,0.149,0,0.145
KIAA1549L,0,0,0,0,0,0.294,0
LLGL1,0,0.151,0,0,0.143,0,0
ZNRF3,0,0,0,0,0.293829251626305,0,0
XPR1,0,0.114,0,0,0.179,0,0
TKFC,0,0,0,0,0.292968664539982,0,0
SLC25A51,0,0,0,0,0.292634942206343,0,0
PEPD,0,0,0,0,0.168630612700311,0,0.124
PPP2R5E,0,0,0,0,0.292496772202554,0,0
PARP12,0,0,0.125,0,0,0.167,0
P3H4,0,0.101716081325405,0,0,0.190173267808042,0,0
FAM222B,0,0,0.127,0,0.164849960840321,0,0
ZNF644,0,0,0.111,0,0.180775201702448,0,0
USP46,0,0.107132447419469,0,0,0.184487633073454,0,0
GPS1,0,0,0.101518067787506,0,0.19,0,0
ANKRD10,0,0,0.186477531048738,0,0.105,0,0
SRSF1,0,0,0,0,0.291237187733422,0,0
KCTD6,0,0,0,0,0.291184962227677,0,0
PAK1,0,0,0.156,0,0.135,0,0
TMEM189,0,0,0,0,0.290723069152858,0,0
PCNT,0,0,0,0,0.290625549788318,0,0
ARAP1,0,0.132083069294213,0,0,0.158,0,0
GPATCH4,0,0.101,0,0,0.189,0,0
USP53,0,0,0.132,0,0.158,0,0
AL109827.1,0,0.117,0,0,0.173,0,0
P3H1,0,0.136268497706104,0,0,0.152775438926992,0,0
RALGAPA2,0,0,0,0.162,0,0.127,0
CCDC142,0,0.288863447656813,0,0,0,0,0
B4GALT2,0,0,0,0,0.288530262230392,0,0
RPUSD1,0,0.163323847918563,0,0.125,0,0,0
ADARB1,0,0,0.136,0,0.152,0,0
KIAA0895L,0,0,0,0.288,0,0,0
NPTN,0,0,0,0,0.288,0,0
UBE2T,0.141,0,0,0,0.147,0,0
TTC13,0,0,0,0,0.287912308208649,0,0
ANXA2,0,0,0.148724465754229,0,0.139,0,0
ZNF213,0,0,0,0,0.287682904084182,0,0
EEA1,0,0,0,0,0.28761815781677,0,0
AFF1,0,0.119323935294036,0,0,0.168287585830209,0,0
GK5,0,0,0,0,0.287577880015557,0,0
OARD1,0,0.112,0,0,0.175067725749583,0,0
ADGRL3,0,0,0,0,0.131056076409182,0.156,0
ZNF542P,0,0,0.164046149163566,0,0.123,0,0
FBXL4,0,0.126,0,0,0.161,0,0
NF1,0,0,0,0,0.286983797783134,0,0
C2orf42,0,0,0.286921816290766,0,0,0,0
SF1,0,0,0.11,0,0.176844845364039,0,0
MAVS,0,0,0,0,0.286781812375509,0,0
KDM2B,0,0,0,0,0.286486050583924,0,0
ZMYND11,0,0.164107021246863,0,0,0.122,0,0
FAM86C1,0,0,0.286074073441403,0,0,0,0
PLEKHB2,0,0.14,0,0,0.146,0,0
RAP1B,0,0.118,0,0,0.168,0,0
AMZ2,0,0,0,0,0.286,0,0
NTAN1,0,0.104,0,0,0.182,0,0
IFI27L1,0,0,0,0,0.166910699883451,0,0.119
DGCR2,0,0.10080937604248,0,0,0.185086828883868,0,0
CARMIL3,0,0,0.285623514812373,0,0,0,0
COBL,0,0,0,0,0.285456248101266,0,0
ZNF362,0,0,0,0,0.28542126146793,0,0
CASTOR3,0,0,0,0,0.285185795225547,0,0
MBD5,0,0.285155407529042,0,0,0,0,0
RAPH1,0,0,0,0,0.285069709891118,0,0
LZTS1,0,0.119,0.166,0,0,0,0
TBC1D31,0,0,0.123,0,0.162,0,0
TENM3-AS1,0,0,0.127,0,0,0.158,0
CDK10,0,0,0.174,0,0.111,0,0
ZNF384,0,0.165887838876452,0,0,0.118434303929526,0,0
CD9,0,0,0,0,0.284232699721099,0,0
SLCO4A1,0,0.28391157082953,0,0,0,0,0
SPINT1-AS1,0,0.109988191913067,0,0,0.173859075850335,0,0
CLPB,0,0,0,0,0.283653223530989,0,0
SEC31A,0,0.103,0,0,0.180041953312297,0,0
APBB1,0.119,0,0,0,0.164,0,0
PEX7,0,0,0.167,0,0.116,0,0
SFXN5,0,0,0,0,0.172,0,0.111
TIAM2,0,0,0,0,0,0.282713811585142,0
IFNAR2,0,0.14270849349452,0.139835063909689,0,0,0,0
PRKCA,0,0.282479562299689,0,0,0,0,0
GUF1,0,0.113,0,0,0.169346956444391,0,0
IL4R,0,0,0,0.154,0.128181515594188,0,0
EIF2AK2,0,0,0,0,0,0.282126566776051,0
AL109811.3,0,0.142,0,0,0,0.14,0
EPN2,0,0.157,0,0,0.125,0,0
GABRA5,0.119,0,0.163,0,0,0,0
TPP1,0,0.134,0,0,0.148,0,0
TRAPPC6A,0,0.147,0,0,0.135,0,0
SDHAP1,0,0,0,0,0.281216491580316,0,0
ZDHHC11,0,0,0,0,0,0.281163438181569,0
B3GNTL1,0,0.138563040143966,0,0,0.142438734940323,0,0
AGAP3,0,0,0,0,0.281,0,0
SNRNP70,0,0,0.281,0,0,0,0
ADAM11,0,0.280876901996757,0,0,0,0,0
TERT,0,0,0,0,0.280790677019565,0,0
CACNG8,0,0,0,0,0.280692443169418,0,0
RBKS,0.280259777805395,0,0,0,0,0,0
EPB41L5,0,0,0,0,0,0.136682959092769,0.14351019392097
DPM1,0,0.28,0,0,0,0,0
FCGRT,0.13,0.15,0,0,0,0,0
SF3B1,0,0,0,0,0,0.28,0
SFT2D1,0,0,0,0.28,0,0,0
SOD2,0,0.133,0,0,0.147,0,0
TULP3,0,0.122,0,0,0.158,0,0
ARNTL,0,0.279661789048952,0,0,0,0,0
CSNK1G1,0,0,0,0,0.279495014620678,0,0
SLC66A2,0,0,0,0,0.279047259259201,0,0
AMZ2P1,0,0.279,0,0,0,0,0
ARRB2,0,0.142,0,0,0.137,0,0
NEIL2,0,0,0,0,0.115,0,0.164
PCBP2,0,0.133,0,0,0.146,0,0
PSMC5,0,0,0,0,0,0.128,0.151
EPB41L3,0,0.107,0,0,0.172,0,0
MTFR1L,0,0.110721358051096,0,0,0.167413382345317,0,0
DNAAF4,0,0,0,0,0.278024658150745,0,0
GPRASP2,0,0.12,0,0,0.158,0,0
MYO19,0,0,0,0,0.278,0,0
