genesymbol,Padj_maxP_GM_BIO_1949634_10x_vs_GM_DMSO,dPSI_GM_BIO_1949634_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_1949634_3x_vs_GM_DMSO,dPSI_GM_BIO_1949634_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2178782_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2178782_10x_vs_GM_DMSO,dPSI_GM_BIO_2178782_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2178782_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2178782_3x_vs_GM_DMSO,dPSI_GM_BIO_2178782_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2186827_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2186827_10x_vs_GM_DMSO,dPSI_GM_BIO_2186827_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2186827_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2186827_3x_vs_GM_DMSO,dPSI_GM_BIO_2186827_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196772_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196772_10x_vs_GM_DMSO,dPSI_GM_BIO_2196772_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196772_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196772_3x_vs_GM_DMSO,dPSI_GM_BIO_2196772_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2196895_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2196895_10x_vs_GM_DMSO,dPSI_GM_BIO_2196895_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2196895_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2196895_3x_vs_GM_DMSO,dPSI_GM_BIO_2196895_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2197306_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2197306_10x_vs_GM_DMSO,dPSI_GM_BIO_2197306_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2197306_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2197306_3x_vs_GM_DMSO,dPSI_GM_BIO_2197306_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2199562_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2199562_10x_vs_GM_DMSO,dPSI_GM_BIO_2199562_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2199562_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2199562_3x_vs_GM_DMSO,dPSI_GM_BIO_2199562_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2201042_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2201042_10x_vs_GM_DMSO,dPSI_GM_BIO_2201042_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2201042_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2201042_3x_vs_GM_DMSO,dPSI_GM_BIO_2201042_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2204984_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2204984_10x_vs_GM_DMSO,dPSI_GM_BIO_2204984_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2204984_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2204984_3x_vs_GM_DMSO,dPSI_GM_BIO_2204984_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2206678_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2206678_10x_vs_GM_DMSO,dPSI_GM_BIO_2206678_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2206678_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2206678_3x_vs_GM_DMSO,dPSI_GM_BIO_2206678_3x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,dPSI_GM_BIO_2207180_10x_vs_GM_BIO_1949634_10x,Padj_maxP_GM_BIO_2207180_10x_vs_GM_DMSO,dPSI_GM_BIO_2207180_10x_vs_GM_DMSO,Padj_maxP_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,dPSI_GM_BIO_2207180_3x_vs_GM_BIO_1949634_3x,Padj_maxP_GM_BIO_2207180_3x_vs_GM_DMSO,dPSI_GM_BIO_2207180_3x_vs_GM_DMSO
MON1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.478,0,0.415,0,0.434,0,0.373
MRPL39,NA,NA,NA,NA,7.39385082838397e-11,0.250394991119266,6.20617806827664e-12,0.252127654404173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9684421457336e-12,0.261045259300519,1.67364182137846e-13,0.262749323054983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83635872005658e-17,0.515392313960108,1.22522521748377e-17,0.516886081343018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTMR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2440213166087e-07,0.437750017549759,2.74360712989683e-07,0.437686300108885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MYCBP2,NA,NA,NA,NA,0,0.39,0,0.461,NA,NA,NA,NA,0,0.395,0,0.466,NA,NA,NA,NA,0,0.34,0,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50347361889603e-13,0.301,0,0.372,NA,NA,NA,NA,0,0.412,0,0.483,NA,NA,0,0.332,0,0.328,0,0.399,NA,NA,NA,NA,0,0.414,0,0.485,0,0.303,0,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136349180294362,0.366,NA,NA,NA,NA,NA,NA,0.00795659537891206,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000641978966459561,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NELFA,NA,NA,NA,NA,0.00209629196729235,0.260454598035833,7.33428878175794e-05,0.272712278751091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NGF,5.1319856623146e-09,0.584246285825362,0.000184984540754616,0.325597151752033,NA,NA,1.82960632800614e-09,0.694202719685987,NA,NA,1.51536818507426e-07,0.431989272904533,NA,NA,9.72993814411127e-07,0.504000283425633,NA,NA,NA,NA,NA,NA,1.8550659793751e-09,0.652382465129004,NA,NA,0.00072726418480478,0.317409712556803,NA,NA,2.44996021502243e-08,0.492291361896084,NA,NA,NA,NA,NA,NA,1.43241104211605e-08,0.550070641348755,NA,NA,NA,NA,NA,NA,4.00577315720174e-08,0.641080451838805,NA,NA,8.69840787943471e-06,0.311962504177013,NA,NA,1.7479349341381e-05,0.343246582365081,NA,NA,NA,NA,NA,NA,2.56067915061e-07,0.50505911358321,NA,NA,NA,NA,9.54274716480131e-07,0.360163369266417,NA,NA,NA,NA,NA,NA,NA,NA,1.47850785415429e-05,0.348028402903636,NA,NA,NA,NA
NIPA1,NA,NA,NA,NA,NA,NA,1.42303892980603e-08,0.380528197518333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98404461520403e-08,0.398426782138354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00194730771414775,0.308837878855933,NA,NA,NA,NA,NA,NA,1.20234403847978e-05,0.291218249788443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOP56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96627553475146e-05,0.261312991323336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99361131180652e-05,0.263944602074403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NQO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958,0.4679,0.9256,0.4467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NT5C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73699051664338e-10,0.261173532207823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9221,0.3634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUP58,NA,NA,NA,NA,0,0.535,0,0.536,1.13699897818307e-05,0.33695097816582,4.78610589574464e-06,0.338881834779215,0,0.305,0,0.306,NA,NA,NA,NA,1.01614805785837e-09,0.432887493388549,1.59180316158957e-08,0.428260254316939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1847685748247e-09,0.432082140265351,3.59778499756383e-10,0.440587554378374,NA,NA,NA,NA,0,0.447,0,0.448,1.19149618857958e-05,0.26788123123232,4.88251712014523e-06,0.26832055632588,0,0.383,0,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000326978419362318,0.26491420565445,0.000236339355047467,0.270322526906528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OBSL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305791653450269,0.25694592865068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000272036277072605,0.717842714863855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCLNP1,NA,NA,NA,NA,1,0.9396,1,0.9494,NA,NA,0.996,0.5618,1,0.744,0.000347941968979286,0.752701573839469,NA,NA,NA,NA,1,0.8418,3.04474134627781e-06,0.879652183549924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9847,0.5722,0.9898,0.585,NA,NA,NA,NA,1,0.9622,1,0.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ODR4,NA,NA,NA,NA,7.97396188616498e-08,0.485248995746673,8.52325087082444e-09,0.489093615561271,NA,NA,NA,NA,9.29432585924505e-07,0.292118602015492,9.19863118110098e-08,0.295706434077606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46980249011285e-08,0.618666715646304,7.56704380096729e-09,0.62249612648646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSBPL6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0431454134931516,0.261860761589811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCOTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00647815323378168,0.42111433404435,0.0139304511554879,0.451812956311427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDE7A,0.00877342582260475,0.404350452117275,NA,NA,5.76906368586221e-07,0.458,0,0.836,0.000107005888511624,0.474832273799832,1.28178408869034e-05,0.618218534527319,2.08770154469065e-08,0.461,0,0.839,4.48784162537312e-05,0.578209750937464,2.11934479437144e-05,0.720667828796602,0,0.529,0,0.907,1.37158288969102e-05,0.491936924206339,1.550102157293e-06,0.634918835621055,NA,NA,5.3752838676879e-06,0.676345597684018,NA,NA,NA,NA,0.000780517365582465,0.373394131105355,6.46447369159652e-08,0.837352314339089,0.00164450937534758,0.374820883343796,5.16185444079003e-05,0.518277305645061,1.12036695710767e-13,0.54,0,0.918,6.94268252926446e-07,0.623488568939907,5.06556987031406e-07,0.767843037020111,0.010670356265652,0.374540526422149,1.15396963375016e-05,0.844956828837285,0.014613259087843,0.319291023197355,0.00570893382494597,0.408306962918188,0,0.549,0,0.927,1.2010587326018e-06,0.687080070364755,1.38660184210828e-06,0.831219061483808,NA,NA,0.000321338770853789,0.578342359877434,0.0140599811498328,0.350070072815226,0.0194050109702375,0.393805779210825,0.0394971388636979,0.275381412987911,6.20162027231039e-07,0.738185820017893,3.75144219009115e-05,0.476939303163608,4.83125703922984e-06,0.620220468978041
PDXDC1,3.1805824705786e-09,0.424077682276805,NA,NA,3.72672666966531e-08,0.47844066140538,9.05726748168578e-13,0.902239138780954,2.56915261731032e-06,0.324729147655162,1.77573809982462e-10,0.435366285108764,7.22276775723606e-07,0.500702794268267,1.02643540111778e-10,0.925606976654706,2.05054189369779e-05,0.314302441381503,2.23786972020123e-09,0.426303599662729,9.58516539750208e-08,0.488456329935882,3.92456900164261e-12,0.911897364203474,0.0142263684266491,0.259842079995383,3.34510397542625e-06,0.372099695095471,NA,NA,8.76348677169512e-09,0.427038331484865,NA,NA,NA,NA,4.64270739930127e-05,0.337020175030847,1.4834695577511e-11,0.760212506218558,NA,NA,NA,NA,1.40276825623737e-07,0.508751479173806,1.9229230594044e-11,0.933190711590971,5.32163724926286e-08,0.520090743792409,8.29509315059595e-11,0.631712754144836,NA,NA,7.93414040830108e-12,0.640026165481507,NA,NA,NA,NA,1.31651148416992e-06,0.430794831658671,9.05875725121711e-12,0.85451516736964,7.53622013634627e-05,0.36968064055703,2.65752412241139e-08,0.482028330298532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDXDC2P,1,0.7237,NA,NA,NA,NA,1,0.9701,0.9983,0.521,1,0.7571,NA,NA,1,0.9722,0.992,0.4391,1,0.7351,NA,NA,1,0.9468,0.9053,0.4106,1,0.6824,NA,NA,1,0.7654,NA,NA,NA,NA,NA,NA,1,0.8609,NA,NA,1,0.5078,NA,NA,1,0.9717,1,0.6484,1,0.8792,NA,NA,1,0.8845,NA,NA,NA,NA,NA,NA,1,0.9662,0.9999,0.5917,1,0.8144,NA,NA,0.9909,0.4317,NA,NA,NA,NA,NA,NA,1,0.5685,NA,NA,0.9425,0.3831
PHEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9372,0.4557,0.9914,0.4801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9448,0.4043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9979,0.5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI16,NA,NA,NA,NA,0.9993,0.5544,1,0.7009,NA,NA,NA,NA,0.998,0.5328,1,0.6764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9995,0.5639,1,0.6959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04128923104446e-08,0.250152835671024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130086711455678,0.276296769095259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PITPNB,NA,NA,NA,NA,2.16616337967759e-07,0.433183293326442,7.74948613903206e-08,0.447405740858578,NA,NA,NA,NA,8.05467246618715e-07,0.489356243345915,0.000268868123453856,0.435209672326917,NA,NA,NA,NA,7.52018017469516e-08,0.48981595430019,3.08381477850512e-08,0.503999661604112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67173552237161e-10,0.738690445265962,9.43367778529769e-06,0.707786713315292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69288317290354e-05,0.604701956371355,0.00018918446754797,0.616040102243318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMS1,3.9633188866792e-05,0.343716507239935,NA,NA,NA,NA,2.93586909217911e-07,0.511022792911848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97482779279902e-05,0.328531822843809,NA,NA,NA,NA,0.0271603981799576,0.258351967583969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106719487839912,0.309251785133152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNISR,NA,NA,NA,NA,9.57603408294373e-07,0.487368076630475,1.64348612345601e-07,0.513305256699083,0.000473992789344745,0.257868043353616,0.000129864108855342,0.267216148249813,1.85024259255967e-05,0.338375961778895,2.64512672673406e-06,0.364832327217794,NA,NA,NA,NA,2.54549128552887e-06,0.372349993043723,3.34168125513464e-07,0.398209988522431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00070580639948902,0.275352483620992,9.3084108513072e-05,0.301746103415975,NA,NA,NA,NA,3.42332084325358e-06,0.485079113428436,7.41603278136558e-07,0.511124565416216,NA,NA,NA,NA,2.00105920560528e-06,0.480506346743385,4.15222959259852e-07,0.506248187701916,0.000353215072005814,0.305134059218329,0.000110278141879837,0.313912584280963,2.15223915663723e-05,0.25036264631822,2.64711407430705e-06,0.276256009656972,NA,NA,NA,NA,4.921190222103e-05,0.314705844263158,1.15276376377593e-05,0.340876924508365,0.00180374802150723,0.299379254733398,0.000634773021582307,0.308576450090961,NA,NA,NA,NA,NA,NA,NA,NA
PNPLA6,0.021248765149592,0.259101877475871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLR2J3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39675933632763e-05,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62909723356928e-05,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20034652565083e-05,0.34,NA,NA,NA,NA,NA,NA,4.82885066531192e-06,0.377,NA,NA,NA,NA,NA,NA
POMT2,0,0.778,0,0.389,NA,NA,0,0.94,0,0.395,0,0.783,NA,NA,0,0.898,1.98969177800452e-08,0.306,0,0.695,NA,NA,0,0.939,NA,NA,0,0.675,NA,NA,0,0.687,NA,NA,0.000123178254781271,0.266306610996063,NA,NA,0,0.871,NA,NA,0,0.525,NA,NA,0,0.956,0,0.436,0,0.825,NA,NA,0,0.855,NA,NA,0,0.536,NA,NA,0,0.944,0,0.323,0,0.712,NA,NA,0,0.501,NA,NA,0,0.428,NA,NA,0,0.58,NA,NA,0,0.449
PPARG,NA,NA,NA,NA,7.05753880465069e-05,0.261357271670316,8.57345492750949e-06,0.265314641757849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPIEL,NA,NA,0.00424624285847636,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258048566954987,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
